id,datetime,visitor_id,device_type,revenue,tax
1041,2019-10-28 00:00:00,55768570081962,3,1207.0933788944405,0.19
1042,2019-09-20 00:00:00,8309799574590,4,491.61736114561995,0.19
1043,2019-09-13 00:00:00,29289224108523,4,1102.4517751917442,0.19
1044,2019-10-03 00:00:00,9466678528106,4,466.5088083866121,0.07
1045,2019-09-25 00:00:00,18830896993313,1,471.6040642595507,0.07
1046,2019-10-21 00:00:00,34396321655816,3,71.42901704617107,0.19
1047,2019-08-13 00:00:00,89221475389743,3,288.31386662327594,0.19
1048,2019-10-31 00:00:00,91203681199771,3,639.5934418271377,0.19
1049,2019-09-20 00:00:00,2404178036246,1,429.74758917253996,0.19
1050,2019-11-01 00:00:00,35679201617054,2,114.23666002586,0.07
1051,2019-08-17 00:00:00,93572413565367,1,741.472466164655,0.19
1052,2019-09-04 00:00:00,84882876756187,1,214.21275222244395,0.19
1053,2019-08-11 00:00:00,4464695762957,2,87.61760515309524,0.19
1054,2019-09-08 00:00:00,73930072469582,1,838.4395197499331,0.07
1055,2019-10-21 00:00:00,62064273499408,4,1138.1155280304579,0.19
1056,2019-08-17 00:00:00,88719422263938,1,542.6362456497845,0.07
1057,2019-08-25 00:00:00,92862483328878,1,171.21723044666092,0.19
1058,2019-08-15 00:00:00,76995688239711,3,1092.0245193195794,0.19
1059,2019-08-26 00:00:00,13459155940901,3,836.7533985487794,0.19
1060,2019-09-16 00:00:00,35475628060412,1,1165.442038980482,0.19
1061,2019-09-26 00:00:00,65879628777649,3,286.9452913416001,0.19
1062,2019-08-19 00:00:00,21234030160600,2,988.3298641330421,0.07
1063,2019-10-14 00:00:00,54175699294235,1,521.1325776844214,0.07
1064,2019-09-18 00:00:00,37826433035433,1,815.5716597081563,0.07
1065,2019-09-20 00:00:00,4665941795274,1,676.5106705491202,0.19
1066,2019-10-19 00:00:00,52426142112275,4,851.6268146616484,0.19
1067,2019-08-29 00:00:00,27102214517978,2,240.983188615953,0.07
1068,2019-10-28 00:00:00,85257222159247,3,269.8704359165598,0.07
1069,2019-09-05 00:00:00,5065699295963,1,944.8801658717036,0.07
1070,2019-08-28 00:00:00,94148266922328,1,625.7840644758795,0.19
1071,2019-08-21 00:00:00,80221992668689,1,1006.7053256050175,0.07
1072,2019-10-05 00:00:00,22527063937238,1,313.94040756053965,0.07
1073,2019-10-30 00:00:00,58842702930670,1,1005.3835765269821,0.19
1074,2019-10-27 00:00:00,29338400618673,2,350.48791264205425,0.19
1075,2019-11-01 00:00:00,32102818321659,1,52.421359686269795,0.19
1076,2019-10-16 00:00:00,71636283016956,3,514.5943811765547,0.19
1077,2019-08-29 00:00:00,35271994616383,4,808.2433122649869,0.07
1078,2019-09-29 00:00:00,67041416516340,2,231.96312202045453,0.19
1079,2019-09-19 00:00:00,47245523186668,2,764.2687276458352,0.07
1080,2019-10-05 00:00:00,45193766493911,1,495.5035914627528,0.19
1081,2019-11-03 00:00:00,60782885896148,2,962.7269781565388,0.19
1082,2019-10-25 00:00:00,60412089374438,1,135.80622451572185,0.07
1083,2019-08-10 00:00:00,59020754453312,1,770.007257960384,0.19
1084,2019-11-03 00:00:00,4877495824848,4,969.9463880339936,0.19
1085,2019-10-02 00:00:00,87552532375846,2,982.2067350359326,0.19
1086,2019-09-26 00:00:00,74032376396504,1,572.6143616073088,0.07
1087,2019-08-11 00:00:00,50570632992095,2,962.3242376412926,0.19
1088,2019-10-16 00:00:00,83577995191748,3,314.9612753675405,0.07
1089,2019-11-03 00:00:00,30667760504278,3,666.8326823926626,0.19
1090,2019-10-15 00:00:00,11346661602529,1,504.004358726134,0.19
1091,2019-09-24 00:00:00,10361940937311,4,387.9562895029213,0.07
1092,2019-08-29 00:00:00,79713619080279,2,333.744738388466,0.07
1093,2019-09-04 00:00:00,29545492694555,1,1007.6162102232922,0.07
1094,2019-08-06 00:00:00,7495525711587,3,282.92642607526255,0.19
1095,2019-09-08 00:00:00,88533900090331,2,211.8613478683208,0.19
1096,2019-08-08 00:00:00,83482134045780,2,435.50057527347366,0.19
1097,2019-10-04 00:00:00,33963074397740,2,510.9073025138798,0.19
1098,2019-09-18 00:00:00,33490195097988,1,1218.4899376462406,0.19
1099,2019-10-13 00:00:00,61159460340600,1,507.1217746607831,0.19
1100,2019-09-24 00:00:00,46656546130359,2,1092.5625799463955,0.07
1101,2019-08-12 00:00:00,34758952572850,1,247.8279232335644,0.19
1102,2019-08-23 00:00:00,49451679619828,4,1020.6145003080048,0.07
1103,2019-10-13 00:00:00,87563297376579,4,812.5958892957217,0.19
1104,2019-09-19 00:00:00,54288126004719,3,595.9493062053147,0.07
1105,2019-08-26 00:00:00,97632510983173,3,970.4356044349797,0.07
1106,2019-09-07 00:00:00,18823752247467,2,267.88261637166033,0.19
1107,2019-10-24 00:00:00,16546023822705,4,1143.3850627369943,0.07
1108,2019-08-07 00:00:00,58003310774462,1,780.1423092373497,0.07
1109,2019-08-28 00:00:00,35334399488477,2,237.92734557711503,0.19
1110,2019-08-15 00:00:00,75913244253702,1,43.04225003150926,0.19
1111,2019-09-15 00:00:00,90075813366781,3,110.16284723010317,0.07
1112,2019-10-27 00:00:00,15687429943452,2,626.7539133072505,0.07
1113,2019-10-03 00:00:00,35334399488477,2,772.6969930102318,0.07
1114,2019-08-23 00:00:00,52396940987415,3,728.4961357171925,0.19
1115,2019-10-02 00:00:00,11112899687692,1,883.934970272975,0.07
1116,2019-10-18 00:00:00,14125283964321,1,254.92272974113476,0.19
1117,2019-08-25 00:00:00,44656592344668,4,123.4156204991762,0.19
1118,2019-10-17 00:00:00,58629458262656,4,496.68888969600715,0.07
1119,2019-09-10 00:00:00,41393346662734,3,852.2743975046293,0.07
1120,2019-09-18 00:00:00,92750860530314,2,923.7741656956473,0.07
1121,2019-08-17 00:00:00,58471593204411,4,575.6898109915677,0.07
1122,2019-09-26 00:00:00,63759226206117,4,1024.747071097797,0.07
1123,2019-11-01 00:00:00,93194297258370,1,380.5972357692927,0.19
1124,2019-09-08 00:00:00,83133481077266,3,913.5928668700758,0.19
1125,2019-08-27 00:00:00,17260591038477,1,12.128005012567561,0.07
1126,2019-10-15 00:00:00,5337554742103,1,899.8513823014041,0.07
1127,2019-10-14 00:00:00,57600634861198,1,832.8777918951582,0.19
1128,2019-10-23 00:00:00,60229502330758,1,820.3416323295318,0.07
1129,2019-09-19 00:00:00,83405914494207,1,411.22647132373453,0.19
1130,2019-09-25 00:00:00,17118832922962,3,815.2700574527756,0.19
1131,2019-10-20 00:00:00,86142260994651,4,415.71262281344,0.19
1132,2019-10-28 00:00:00,68366041950282,1,805.7849276165748,0.07
1133,2019-10-09 00:00:00,39091298737135,2,677.5014071312581,0.19
1134,2019-09-14 00:00:00,69990030168911,3,961.2810938884801,0.07
1135,2019-10-13 00:00:00,8398499883360,3,956.643036665028,0.19
1136,2019-08-10 00:00:00,3943672568639,3,526.4406151213468,0.19
1137,2019-11-02 00:00:00,76641665169770,1,235.0074800849319,0.07
1138,2019-08-30 00:00:00,27930497600262,2,378.6728421209664,0.07
1139,2019-10-29 00:00:00,18382673212693,1,237.01177273107618,0.19
1140,2019-08-22 00:00:00,11532432619293,2,138.05812801922684,0.19
1141,2019-08-23 00:00:00,61198519330067,1,622.307113195319,0.07
1142,2019-08-18 00:00:00,18655888836872,4,136.4345920562917,0.19
1143,2019-11-03 00:00:00,28393368948826,2,234.06799292921764,0.07
1144,2019-10-08 00:00:00,2044117019336,1,387.6474558805198,0.07
1145,2019-10-17 00:00:00,46745998606942,4,178.34082834114167,0.07
1146,2019-11-02 00:00:00,62698730665045,4,20.392899309513822,0.19
1147,2019-08-10 00:00:00,28905780156200,2,602.3841675027974,0.07
1148,2019-11-01 00:00:00,48471596429435,4,1025.7211964628464,0.19
1149,2019-10-24 00:00:00,76093463049416,1,1217.2230591335403,0.19
1150,2019-08-09 00:00:00,41058396492093,3,161.04130193545186,0.19
1151,2019-10-08 00:00:00,36601051764534,1,412.92827122569486,0.19
1152,2019-10-06 00:00:00,50255158331509,2,700.581634216465,0.19
1153,2019-09-21 00:00:00,88357301872344,3,691.8170656546608,0.19
1154,2019-08-14 00:00:00,52511527846549,4,862.2858337051836,0.19
1155,2019-09-30 00:00:00,32682384648417,4,917.2842719143287,0.19
1156,2019-10-28 00:00:00,93697989420334,4,974.5686109235676,0.19
1157,2019-10-23 00:00:00,57124222787242,3,1217.1063351845414,0.07
1158,2019-10-10 00:00:00,6133045608568,3,1023.0652698338076,0.19
1159,2019-10-07 00:00:00,4984168787913,4,1033.9978374384905,0.07
1160,2019-10-15 00:00:00,18384947697526,1,265.82010890585286,0.19
1161,2019-08-10 00:00:00,43321840089488,2,138.8986273907563,0.19
1162,2019-10-17 00:00:00,20075326831223,1,1101.1589345260002,0.07
1163,2019-10-14 00:00:00,75381359518300,2,916.7648379427541,0.07
1164,2019-10-11 00:00:00,91764395061204,2,1023.0477336283575,0.07
1165,2019-09-30 00:00:00,20292235324952,2,30.522754866297078,0.19
1166,2019-10-21 00:00:00,45758483009125,3,96.03524530985443,0.07
1167,2019-09-06 00:00:00,99995420178876,2,616.6048758375493,0.07
1168,2019-09-30 00:00:00,31778977099388,2,230.09375569907942,0.07
1169,2019-10-16 00:00:00,15932423857882,4,1067.987720149613,0.07
1170,2019-09-25 00:00:00,56726517397112,3,918.727064036166,0.19
1171,2019-08-10 00:00:00,88151338068219,1,474.7521258597185,0.07
1172,2019-10-14 00:00:00,97378615648630,2,796.5236270409308,0.07
1173,2019-08-06 00:00:00,89539292271260,3,513.4516438984015,0.07
1174,2019-10-17 00:00:00,36141513756613,2,907.7078801097737,0.19
1175,2019-09-25 00:00:00,64328788093425,3,444.3659821678624,0.07
1176,2019-09-29 00:00:00,67120133227,4,898.493360496222,0.19
1177,2019-11-01 00:00:00,32378971443683,1,424.09025995874026,0.19
1178,2019-10-29 00:00:00,11649108962098,1,297.3719182344957,0.07
1179,2019-10-19 00:00:00,82125459223668,1,718.6495446290819,0.07
1180,2019-09-03 00:00:00,81411094580496,1,1166.6311376996393,0.07
1181,2019-08-18 00:00:00,32230429966306,4,784.751918668638,0.19
1182,2019-08-14 00:00:00,33969270952950,1,80.52460786860192,0.07
1183,2019-10-24 00:00:00,45447734431435,3,37.245930129946,0.19
1184,2019-10-25 00:00:00,1798609587441,3,327.9280322156491,0.07
1185,2019-09-25 00:00:00,83240693556140,1,34.32809707708787,0.19
1186,2019-09-02 00:00:00,93697989420334,3,97.45198516086634,0.07
1187,2019-10-14 00:00:00,19476696528322,4,1175.6447427449966,0.19
1188,2019-09-14 00:00:00,14125283964321,2,349.50931600802824,0.19
1189,2019-08-24 00:00:00,40188415982666,2,532.8937760973648,0.07
1190,2019-10-10 00:00:00,98577061537531,3,374.8885811225484,0.19
1191,2019-09-01 00:00:00,52136687768397,2,677.5044895971037,0.19
1192,2019-09-06 00:00:00,61974385273047,2,816.1504281620786,0.07
1193,2019-10-13 00:00:00,58394180317408,1,696.4369417158315,0.07
1194,2019-09-16 00:00:00,18321630287298,3,855.6726582987268,0.07
1195,2019-10-02 00:00:00,11726210302468,3,644.3897192030599,0.07
1196,2019-11-04 00:00:00,22749068977717,4,337.31870007677867,0.07
1197,2019-11-03 00:00:00,22856902577179,4,161.14604242432662,0.19
1198,2019-09-01 00:00:00,54459486932025,2,797.0750455798113,0.07
1199,2019-10-10 00:00:00,69989493689646,1,1076.8945050295401,0.07
1200,2019-08-29 00:00:00,5034922541142,2,1094.6544878956943,0.07
1201,2019-08-12 00:00:00,92791518506689,3,979.8193320485719,0.19
1202,2019-08-30 00:00:00,81429640855024,1,878.2669443758198,0.07
1203,2019-09-04 00:00:00,89310711733079,2,99.20830498261178,0.07
1204,2019-10-05 00:00:00,44332479533324,1,800.3590735384613,0.19
1205,2019-09-17 00:00:00,38777968472610,3,311.9410026468277,0.19
1206,2019-10-15 00:00:00,70546413130272,2,91.63821460316038,0.19
1207,2019-08-30 00:00:00,5212060000512,4,1178.2157529529807,0.19
1208,2019-08-16 00:00:00,37674515794558,1,132.76277065620437,0.19
1209,2019-10-14 00:00:00,78424877660206,4,323.8042900779151,0.07
1210,2019-10-30 00:00:00,12633668989322,3,874.5546149640727,0.19
1211,2019-09-28 00:00:00,41650372250944,4,913.6681623024853,0.07
1212,2019-10-30 00:00:00,5876633804394,4,882.7797330695483,0.07
1213,2019-10-09 00:00:00,69472174452013,1,436.6215720808449,0.07
1214,2019-09-03 00:00:00,73874901120845,3,891.0451670183985,0.07
1215,2019-09-10 00:00:00,82870136061479,1,814.1383987684496,0.07
1216,2019-08-10 00:00:00,39714920378020,3,399.3171042697992,0.19
1217,2019-08-18 00:00:00,20531937040615,3,593.5342085310654,0.07
1218,2019-10-09 00:00:00,89468185343231,1,1165.382660807776,0.07
1219,2019-10-15 00:00:00,63767256911487,2,312.9140120463312,0.07
1220,2019-10-01 00:00:00,96064008119967,3,788.1218347327527,0.19
1221,2019-09-27 00:00:00,90645917356494,1,85.26038143730727,0.19
1222,2019-10-08 00:00:00,7280108930248,1,992.2794698010129,0.07
1223,2019-08-06 00:00:00,16130082418299,3,438.54557178948045,0.19
1224,2019-08-27 00:00:00,1373176772529,4,846.9650321607864,0.07
1225,2019-09-30 00:00:00,30426446625446,2,704.4620494379403,0.19
1226,2019-09-26 00:00:00,25833905404805,1,1186.1749095346731,0.19
1227,2019-10-23 00:00:00,40151450397715,2,114.28916888124205,0.19
1228,2019-09-26 00:00:00,34238666191408,4,1039.4725169012008,0.19
1229,2019-09-02 00:00:00,58692367450928,4,835.0561117671092,0.19
1230,2019-10-28 00:00:00,43858543634042,2,231.6327896634341,0.19
1231,2019-11-03 00:00:00,96974654641602,1,739.696237705639,0.19
1232,2019-08-20 00:00:00,73659132514444,2,295.548848817729,0.07
1233,2019-10-20 00:00:00,71708150410703,4,335.84400428615055,0.07
1234,2019-09-21 00:00:00,66296207884565,3,136.59755120823036,0.07
1235,2019-09-08 00:00:00,51164547661861,1,5.45945553992655,0.19
1236,2019-08-22 00:00:00,91597615095488,4,265.595337484862,0.07
1237,2019-10-21 00:00:00,56506946116975,1,1218.2721401666256,0.07
1238,2019-10-27 00:00:00,91777691677602,4,203.18906434043004,0.07
1239,2019-10-21 00:00:00,48741842548454,1,251.5028822587841,0.07
1240,2019-09-11 00:00:00,54686232484756,2,555.5371707718114,0.19
1241,2019-08-22 00:00:00,85692681752957,3,192.9799056622782,0.07
1242,2019-10-05 00:00:00,85757906512405,4,229.00625546376452,0.19
1243,2019-11-04 00:00:00,26020630450918,1,431.08825844203346,0.07
1244,2019-10-02 00:00:00,22111293245897,2,95.19854457349294,0.07
1245,2019-09-09 00:00:00,38491362602508,2,487.6889445115598,0.19
1246,2019-09-19 00:00:00,10229315631258,2,533.3804967656304,0.19
1247,2019-10-02 00:00:00,42894633798560,4,561.1246231713658,0.19
1248,2019-09-16 00:00:00,54288126004719,2,105.40362777553419,0.07
1249,2019-08-10 00:00:00,93441569574608,3,727.2916691761022,0.07
1250,2019-10-18 00:00:00,39262350198207,4,835.5812984553729,0.19
1251,2019-09-26 00:00:00,82125459223668,1,898.3034111219454,0.07
1252,2019-09-10 00:00:00,61450313829031,3,265.38602875114333,0.19
1253,2019-09-18 00:00:00,30012133104614,4,299.68543536747404,0.07
1254,2019-09-18 00:00:00,33686446541844,3,1059.5973610652438,0.07
1255,2019-10-27 00:00:00,13772253784147,3,912.7067688492351,0.07
1256,2019-11-02 00:00:00,54175699294235,3,601.1545639435708,0.19
1257,2019-08-18 00:00:00,61105155092618,4,599.884735797469,0.07
1258,2019-10-15 00:00:00,66239871797792,2,200.0065411944703,0.07
1259,2019-10-29 00:00:00,26582231758997,1,508.9504368640538,0.07
1260,2019-10-23 00:00:00,84417280340162,2,580.6086683971758,0.07
1261,2019-09-09 00:00:00,70469028943563,1,1087.5406940303935,0.07
1262,2019-10-10 00:00:00,15669218309308,4,176.8946265409783,0.07
1263,2019-10-11 00:00:00,49451679619828,4,423.073374955089,0.19
1264,2019-10-02 00:00:00,50261130053005,3,687.0118429514748,0.19
1265,2019-09-04 00:00:00,80244554647985,3,825.5899590511677,0.07
1266,2019-08-30 00:00:00,37295627142155,2,1070.0899051218414,0.19
1267,2019-08-31 00:00:00,7918224474311,2,712.2596925526833,0.07
1268,2019-09-18 00:00:00,10604699993222,4,456.9961981784522,0.19
1269,2019-09-16 00:00:00,68874258131093,2,1034.928899292889,0.07
1270,2019-09-08 00:00:00,94258050091415,4,182.32230923504343,0.19
1271,2019-09-07 00:00:00,66239871797792,3,938.7183767070433,0.19
1272,2019-09-13 00:00:00,50588323386875,3,648.2614231377423,0.19
1273,2019-10-31 00:00:00,93983841776230,4,321.3623969178379,0.19
1274,2019-08-12 00:00:00,67502821671747,3,973.8435814396466,0.07
1275,2019-09-13 00:00:00,5124992892326,3,59.683446578957444,0.07
1276,2019-10-29 00:00:00,27394093850491,3,877.778340257632,0.07
1277,2019-10-19 00:00:00,63644023694643,3,495.19499467843366,0.19
1278,2019-10-22 00:00:00,83396756579256,1,1076.2154065151856,0.19
1279,2019-08-17 00:00:00,73306858973570,1,741.7497642333833,0.19
1280,2019-10-25 00:00:00,51584104576649,1,870.2605053775292,0.07
1281,2019-08-26 00:00:00,64910113165627,2,256.7509261330162,0.07
1282,2019-10-19 00:00:00,96717934861269,2,289.3306919120068,0.19
1283,2019-08-17 00:00:00,59529904590020,1,672.1541275792739,0.19
1284,2019-09-02 00:00:00,76985915634715,2,307.8125682630578,0.07
1285,2019-08-27 00:00:00,44002364209135,1,1105.4400644444715,0.19
1286,2019-08-06 00:00:00,65973009712269,1,891.6514337899462,0.07
1287,2019-08-20 00:00:00,54819725723513,2,445.68264950657664,0.07
1288,2019-09-09 00:00:00,38172152134768,4,655.4364981458519,0.07
1289,2019-09-03 00:00:00,86008840422428,4,40.12018007105044,0.07
1290,2019-11-03 00:00:00,65757829239998,3,253.15059337367117,0.19
1291,2019-09-15 00:00:00,75944333670093,2,734.6067711318784,0.19
1292,2019-09-06 00:00:00,10690024487941,1,369.7357687205146,0.07
1293,2019-08-19 00:00:00,55265756435397,1,380.8990049658784,0.07
1294,2019-08-28 00:00:00,57600634861198,3,820.0080417839096,0.19
1295,2019-09-18 00:00:00,34681239391159,2,86.29212845373578,0.19
1296,2019-10-03 00:00:00,71708150410703,4,480.8442192142122,0.07
1297,2019-09-19 00:00:00,5517195366574,4,1094.9936597381811,0.07
1298,2019-09-12 00:00:00,46131150289810,4,541.1527809191183,0.19
1299,2019-09-23 00:00:00,54090454120542,1,749.5297929785562,0.19
1300,2019-09-07 00:00:00,97336611097063,3,70.93177262024275,0.19
1301,2019-08-15 00:00:00,54307376663146,2,59.202853315440606,0.19
1302,2019-08-17 00:00:00,15527482905602,4,646.1884938157064,0.19
1303,2019-08-10 00:00:00,68843223995518,3,537.3621500472643,0.07
1304,2019-08-14 00:00:00,22111293245897,1,1009.1948194898918,0.07
1305,2019-09-06 00:00:00,29739454337412,3,127.51045201581422,0.19
1306,2019-08-22 00:00:00,78569719878115,3,523.4271159427481,0.07
1307,2019-09-17 00:00:00,23205064463300,4,360.83584644404476,0.07
1308,2019-09-16 00:00:00,64779297816833,4,123.12691445320313,0.07
1309,2019-08-29 00:00:00,58154010249495,4,1066.615456467132,0.19
1310,2019-09-26 00:00:00,23581327810709,2,455.05542005873923,0.07
1311,2019-08-17 00:00:00,3619289848296,3,960.0246379012177,0.19
1312,2019-10-02 00:00:00,70696340504890,1,583.0610812122774,0.19
1313,2019-10-01 00:00:00,88384800532784,1,207.4032810263944,0.07
1314,2019-09-20 00:00:00,17118832922962,1,1183.7276476240797,0.19
1315,2019-10-01 00:00:00,83757271658146,1,898.8473590007229,0.07
1316,2019-10-17 00:00:00,19980285583504,2,322.2799443936209,0.07
1317,2019-10-17 00:00:00,64284368709064,2,1206.197987668891,0.07
1318,2019-09-03 00:00:00,33208440188590,1,45.89814562762445,0.19
1319,2019-11-02 00:00:00,2635158155565,2,713.9480698545763,0.19
1320,2019-08-31 00:00:00,70311454034242,1,594.9455394498732,0.19
1321,2019-08-21 00:00:00,81157444570680,4,50.6399820743319,0.07
1322,2019-08-21 00:00:00,18806762222218,4,267.8277521930867,0.07
1323,2019-08-19 00:00:00,71365465609820,3,663.2740865342108,0.07
1324,2019-11-04 00:00:00,35858541694013,3,661.2791820017582,0.19
1325,2019-08-22 00:00:00,52174219040842,2,408.42719673608565,0.07
1326,2019-10-11 00:00:00,89191921144533,1,125.52682860494528,0.19
1327,2019-08-22 00:00:00,33797793225463,3,557.3795787773338,0.19
1328,2019-09-15 00:00:00,29456898890357,2,511.7403459783074,0.19
1329,2019-11-02 00:00:00,45643678532810,1,509.4399056890434,0.07
1330,2019-09-18 00:00:00,17453990351929,4,760.2588380196713,0.19
1331,2019-10-30 00:00:00,92754861389705,4,758.6729573295463,0.07
1332,2019-08-22 00:00:00,7883755295139,4,489.1533566334517,0.07
1333,2019-10-22 00:00:00,26737319804693,3,1052.6627814863837,0.19
1334,2019-10-05 00:00:00,6636349797160,3,719.6831499803914,0.19
1335,2019-09-05 00:00:00,44496428773400,3,806.7905891744158,0.19
1336,2019-09-26 00:00:00,42673434908598,4,892.7251498565846,0.19
1337,2019-08-16 00:00:00,37747747590310,1,891.5019619213342,0.07
1338,2019-09-02 00:00:00,47664863556068,4,853.5961573740353,0.07
1339,2019-10-31 00:00:00,13456674540308,2,115.29082056061368,0.19
1340,2019-09-15 00:00:00,13508265746183,3,622.1302183981239,0.19
1341,2019-10-07 00:00:00,40589928799929,1,248.24374198538752,0.19
1342,2019-10-16 00:00:00,1342407297569,2,665.5928441463874,0.19
1343,2019-10-29 00:00:00,27738078979079,2,343.87361312854273,0.19
1344,2019-08-23 00:00:00,49451679619828,3,194.39767581430405,0.19
1345,2019-09-01 00:00:00,58842702930670,3,205.88020367747916,0.19
1346,2019-10-17 00:00:00,8800320034090,2,667.4013119404111,0.19
1347,2019-09-27 00:00:00,24549368711540,1,492.0622764816455,0.07
1348,2019-10-31 00:00:00,11564226761944,2,98.24649764385266,0.19
1349,2019-11-03 00:00:00,49451679619828,4,736.7719082141357,0.19
1350,2019-08-07 00:00:00,73137363001681,4,32.14852665022255,0.19
1351,2019-11-03 00:00:00,52307078544757,1,416.50557955613357,0.07
1352,2019-09-24 00:00:00,71319311640430,2,1175.435237329113,0.19
1353,2019-10-28 00:00:00,72872319047308,3,874.6100857738669,0.19
1354,2019-10-03 00:00:00,85991100496380,3,763.8330342609665,0.19
1355,2019-09-08 00:00:00,9466678528106,1,253.14025794715224,0.07
1356,2019-08-11 00:00:00,59949320074757,1,766.2918553039897,0.07
1357,2019-10-16 00:00:00,28071560216418,4,802.4938513531515,0.19
1358,2019-09-26 00:00:00,68280253191996,1,274.3477910011097,0.07
1359,2019-08-11 00:00:00,41498389574142,2,336.78462354254066,0.07
1360,2019-10-16 00:00:00,91645596029977,1,620.1635694660058,0.07
1361,2019-08-12 00:00:00,83816064792318,3,1123.0507234069546,0.19
1362,2019-10-26 00:00:00,732811909558,1,66.83821884590513,0.19
1363,2019-10-05 00:00:00,96126934761451,3,371.77290135694005,0.07
1364,2019-10-14 00:00:00,10465690377068,2,984.8324469811811,0.19
1365,2019-10-30 00:00:00,70311454034242,1,993.1440650277701,0.19
1366,2019-08-08 00:00:00,83405914494207,4,872.6371515837294,0.19
1367,2019-09-01 00:00:00,93441569574608,4,79.07729040009347,0.07
1368,2019-08-29 00:00:00,18647524224629,3,415.5387348041163,0.19
1369,2019-09-10 00:00:00,91214843931207,1,727.3161700576549,0.19
1370,2019-09-19 00:00:00,3566232312018,3,163.8325825271524,0.07
1371,2019-09-18 00:00:00,3384450749421,1,180.71045602795388,0.07
1372,2019-09-27 00:00:00,26879060198295,2,1004.5588948028098,0.19
1373,2019-09-03 00:00:00,91636554135808,3,261.55199974203936,0.07
1374,2019-08-09 00:00:00,69795992933356,4,1149.747294575148,0.07
1375,2019-10-23 00:00:00,70026751534723,3,376.49429122533166,0.07
1376,2019-11-02 00:00:00,44920072563353,3,493.8693735099432,0.07
1377,2019-09-08 00:00:00,75468469217712,2,620.6240725084413,0.07
1378,2019-08-28 00:00:00,30539549865384,1,346.1958494071971,0.19
1379,2019-10-05 00:00:00,34833778266925,3,39.83772828560894,0.19
1380,2019-09-09 00:00:00,88495755619823,4,376.43311757192674,0.07
1381,2019-10-30 00:00:00,6027024795120,4,1046.0775804629843,0.07
1382,2019-08-15 00:00:00,4464695762957,2,464.91549500210414,0.19
1383,2019-10-27 00:00:00,28855440655032,4,720.4791454692584,0.19
1384,2019-10-23 00:00:00,37252412149199,3,1139.5962694953864,0.19
1385,2019-09-15 00:00:00,65879628777649,4,506.39034488970793,0.07
1386,2019-09-29 00:00:00,96051679029213,4,443.0672844830513,0.19
1387,2019-09-26 00:00:00,89366227348886,2,207.5293603227773,0.19
1388,2019-08-18 00:00:00,3834222619038,1,605.8163560821389,0.07
1389,2019-10-21 00:00:00,36877348409435,3,876.1725261097088,0.19
1390,2019-08-30 00:00:00,97632510983173,4,108.42486740156664,0.07
1391,2019-09-01 00:00:00,18321630287298,2,59.04686382109992,0.07
1392,2019-09-26 00:00:00,52397825521739,3,171.20980083627066,0.19
1393,2019-10-11 00:00:00,30287512975887,1,16.10129576549134,0.19
1394,2019-10-14 00:00:00,20582627646441,1,1031.2230827040885,0.19
1395,2019-08-28 00:00:00,41768169507105,2,191.72944995489954,0.07
1396,2019-08-30 00:00:00,63064473526561,3,668.1951530824904,0.19
1397,2019-09-08 00:00:00,57600634861198,1,652.1308371970727,0.19
1398,2019-08-23 00:00:00,66226825496802,2,825.947858118843,0.07
1399,2019-09-09 00:00:00,53653039223254,2,765.9295024728102,0.19
1400,2019-08-30 00:00:00,77210781506493,1,539.8018658951867,0.07
1401,2019-09-03 00:00:00,30993768884758,1,253.563942684634,0.19
1402,2019-08-25 00:00:00,77630104973504,2,344.4394988218428,0.07
1403,2019-08-13 00:00:00,35912709990422,1,270.3747290933147,0.07
1404,2019-10-27 00:00:00,77244628387885,4,146.92427370513272,0.19
1405,2019-08-07 00:00:00,47910103314482,4,390.07813174787924,0.19
1406,2019-10-14 00:00:00,83156790900938,3,303.3876744742664,0.07
1407,2019-09-07 00:00:00,52485219170842,1,663.2251208366855,0.07
1408,2019-09-30 00:00:00,53802011890484,4,80.48984570029538,0.07
1409,2019-09-16 00:00:00,77327948661918,4,659.4550011592772,0.19
1410,2019-10-29 00:00:00,68874258131093,2,608.4336460177586,0.19
1411,2019-09-18 00:00:00,13772253784147,2,594.0176412020699,0.19
1412,2019-09-17 00:00:00,10202385955733,2,989.4986133898103,0.19
1413,2019-10-20 00:00:00,49179450419439,2,994.6083674230595,0.19
1414,2019-09-25 00:00:00,54284137125895,3,369.4453722970906,0.07
1415,2019-09-27 00:00:00,77625437166605,1,560.5883484669456,0.19
1416,2019-11-02 00:00:00,34548230345629,1,51.140054115258124,0.19
1417,2019-08-07 00:00:00,74122820228519,1,114.16498610716947,0.07
1418,2019-09-04 00:00:00,7461068354376,4,175.95950025703158,0.19
1419,2019-10-09 00:00:00,24444977685246,2,1051.7112795725504,0.19
1420,2019-09-21 00:00:00,49834338770012,2,197.47858611781498,0.07
1421,2019-09-24 00:00:00,76778654454478,2,1063.0649494963548,0.07
1422,2019-09-05 00:00:00,25662618227295,3,516.7062076115357,0.07
1423,2019-10-04 00:00:00,98387289449951,2,678.8220296544516,0.07
1424,2019-10-27 00:00:00,29634244534090,4,945.1352789893485,0.07
1425,2019-09-04 00:00:00,50361144943021,4,421.53801501201525,0.07
1426,2019-08-17 00:00:00,92075832400347,1,341.51172543476804,0.07
1427,2019-09-11 00:00:00,92846295406134,1,984.0267727539566,0.19
