id,datetime,visitor_id,device_type,revenue,tax,device_name
5725,2019-10-31,18823752247467,1,1190.8967108569905,0.19,Desktop
5738,2019-11-02,23313432201879,1,553.3142705467087,0.19,Desktop
5739,2019-08-31,28520432573405,1,365.13864072018856,0.19,Desktop
5740,2019-08-11,73036864442835,1,199.64792539432293,0.07,Desktop
5745,2019-09-11,28840435812604,1,421.5245345570856,0.19,Desktop
5749,2019-10-16,77197282998003,1,464.27837959295255,0.07,Desktop
5751,2019-08-28,57698594253336,1,137.37444086984635,0.19,Desktop
5752,2019-09-22,84023847547772,1,735.3095718430989,0.19,Desktop
5753,2019-10-08,17919983189919,1,174.86541757396594,0.07,Desktop
5762,2019-10-26,30137968105576,1,898.8040610303063,0.19,Desktop
5764,2019-09-28,22523472353618,1,534.8920092072219,0.07,Desktop
5773,2019-08-06,94057593648094,1,389.5234216587406,0.07,Desktop
5775,2019-09-20,62130532145355,1,873.3162766559128,0.07,Desktop
5785,2019-10-28,72512831318789,1,1128.0360573599828,0.07,Desktop
5798,2019-09-20,52069994340807,1,122.53069232671383,0.19,Desktop
5803,2019-09-21,20292235324952,1,994.3265820528948,0.07,Desktop
5804,2019-09-22,29338400618673,1,137.15852576181075,0.19,Desktop
5813,2019-10-28,29292752151221,1,121.2264647319878,0.19,Desktop
5815,2019-09-20,53508804122862,1,239.40754812279363,0.07,Desktop
5820,2019-08-31,14637777755120,1,179.9828490518933,0.19,Desktop
5821,2019-10-11,90765096333427,1,219.44679617168512,0.07,Desktop
5834,2019-09-14,80695449102117,1,866.9174750745797,0.19,Desktop
5838,2019-09-24,13962183657823,1,719.4784917166078,0.19,Desktop
5839,2019-08-23,13720137197465,1,1214.2909298424147,0.19,Desktop
5842,2019-10-11,16130082418299,1,1007.610294803211,0.19,Desktop
5843,2019-09-17,16727034365648,1,149.22473781209555,0.07,Desktop
5844,2019-09-26,99882032967955,1,634.7784809576885,0.07,Desktop
5846,2019-10-02,3566232312018,1,1040.6659908945987,0.07,Desktop
5854,2019-10-11,85413503127647,1,330.29708696601904,0.07,Desktop
5855,2019-10-10,57600634861198,1,826.2716019391498,0.19,Desktop
5863,2019-08-27,827839378281,1,1066.3060672108463,0.07,Desktop
5866,2019-08-29,71136360758021,1,421.1430696961744,0.19,Desktop
5869,2019-09-22,87496639379724,1,698.9247455525825,0.07,Desktop
5874,2019-08-10,77417140328820,1,4.521617444038339,0.07,Desktop
5888,2019-09-13,89170452932558,1,207.660973760398,0.07,Desktop
5910,2019-09-14,49453096598149,1,71.47251678808175,0.07,Desktop
5913,2019-08-12,7571218385181,1,8.25212292373563,0.07,Desktop
5914,2019-08-15,4457599907578,1,1141.7185030363091,0.07,Desktop
5919,2019-08-17,65057895810637,1,267.68935047436406,0.07,Desktop
5922,2019-08-15,52063408031614,1,267.4797031758968,0.19,Desktop
5926,2019-10-18,1882852545460,1,763.3679742631462,0.19,Desktop
5931,2019-09-08,38984898671458,1,208.541118982042,0.19,Desktop
5938,2019-08-15,97415069148040,1,570.6557061390996,0.19,Desktop
5939,2019-10-15,31715192293634,1,878.0268990099761,0.19,Desktop
5940,2019-09-28,60122376087663,1,744.0043755826754,0.19,Desktop
5943,2019-11-02,67690895310092,1,616.1028380479811,0.07,Desktop
5944,2019-09-23,64023254042274,1,592.4770006222916,0.07,Desktop
5953,2019-08-13,14140375396922,1,408.8828834536697,0.07,Desktop
5955,2019-10-23,60505299592873,1,382.29378824593135,0.19,Desktop
5956,2019-08-27,85117544862905,1,976.0726840997004,0.07,Desktop
5957,2019-10-15,25998285290831,1,949.6918326592636,0.19,Desktop
5960,2019-09-10,74065653599569,1,923.4026775796078,0.07,Desktop
5964,2019-10-31,86294581719477,1,424.2443733079913,0.07,Desktop
5970,2019-10-15,95134888942544,1,743.7496716046513,0.07,Desktop
5975,2019-09-26,51151434326174,1,245.64656183021492,0.07,Desktop
5976,2019-09-09,37168875120641,1,207.25003777616757,0.19,Desktop
5984,2019-09-08,29579886306076,1,83.86141322301388,0.19,Desktop
5987,2019-10-07,80240417433683,1,228.6489957504223,0.19,Desktop
5991,2019-09-17,9950676764862,1,43.60883815889934,0.07,Desktop
5994,2019-09-03,19866562642681,1,603.6293597003317,0.07,Desktop
6001,2019-10-27,7414014390198,1,532.7001183351191,0.07,Desktop
6003,2019-08-22,68869148058410,1,706.5825819837597,0.07,Desktop
6004,2019-08-24,86964542919241,1,439.84236596592274,0.19,Desktop
6005,2019-11-02,41827173675683,1,660.0630326738294,0.19,Desktop
6012,2019-09-17,77815317512304,1,1213.4663976740824,0.07,Desktop
6014,2019-09-02,28562397913188,1,562.6621297572067,0.19,Desktop
6018,2019-09-26,57690494452800,1,149.7557199755726,0.19,Desktop
6021,2019-10-17,76304454656332,1,218.8479229677781,0.19,Desktop
6023,2019-09-17,17420819132113,1,593.4373371614303,0.07,Desktop
6029,2019-08-14,75970589434300,1,90.32985429193472,0.19,Desktop
6040,2019-08-16,87733923769295,1,638.8780147069117,0.07,Desktop
6041,2019-10-11,70238251141509,1,897.5643588816491,0.19,Desktop
6044,2019-10-28,7571218385181,1,1046.843754157018,0.19,Desktop
6047,2019-09-30,60439197682159,1,586.7569938284875,0.07,Desktop
6048,2019-09-01,48214990627462,1,126.1000373266522,0.07,Desktop
6051,2019-09-27,77517206328296,1,657.1788279963287,0.07,Desktop
6060,2019-09-05,15422688593234,1,3.1478600229468707,0.19,Desktop
6067,2019-09-19,54025513931879,1,11.690455802347367,0.19,Desktop
6070,2019-08-28,52946186408353,1,319.163203892715,0.19,Desktop
6071,2019-08-13,28562397913188,1,633.8630828672273,0.19,Desktop
6072,2019-08-21,85929365860949,1,581.8205367395551,0.07,Desktop
6087,2019-08-11,38635169893090,1,275.8368770438422,0.07,Desktop
6099,2019-09-05,65004257238368,1,816.4929170268331,0.19,Desktop
6106,2019-09-01,11466582871545,1,325.87456320424303,0.07,Desktop
6110,2019-10-25,6120639171842,1,1207.9853291762695,0.07,Desktop
6117,2019-10-29,67461771313430,1,461.4488168990973,0.19,Desktop
6118,2019-08-24,56014197996005,1,869.800122682167,0.07,Desktop
6122,2019-10-22,34877488793033,1,670.2842071014012,0.07,Desktop
6123,2019-09-12,69872164572663,1,468.1159440678738,0.07,Desktop
6125,2019-09-19,96443152357590,1,587.4848854760025,0.19,Desktop
6126,2019-09-15,15844317367520,1,331.66857632433243,0.19,Desktop
6127,2019-10-09,36375513185834,1,983.2742753669538,0.07,Desktop
6132,2019-08-16,71004572903613,1,359.59728601573227,0.07,Desktop
6135,2019-09-05,64315693991180,1,659.2196088220661,0.07,Desktop
6138,2019-08-10,59966163850572,1,592.5753322929248,0.19,Desktop
6140,2019-09-03,22727619766719,1,1104.900791912628,0.07,Desktop
6143,2019-08-29,32818206704008,1,269.73933042097013,0.19,Desktop
6145,2019-09-07,24444977685246,1,332.52499668571545,0.07,Desktop
6148,2019-10-18,32345381584079,1,777.245453154332,0.19,Desktop
6152,2019-09-04,36210926735515,1,61.64686419867924,0.19,Desktop
6156,2019-09-04,78900967130702,1,527.9670620011339,0.07,Desktop
6166,2019-09-13,80748653810732,1,259.9176179393974,0.19,Desktop
6168,2019-10-10,12658734205014,1,701.3599315497186,0.07,Desktop
6169,2019-10-28,20644714563307,1,392.2888865135527,0.19,Desktop
6170,2019-09-05,31392342888664,1,1203.6740987492365,0.07,Desktop
6174,2019-08-22,84845445037377,1,180.1361874630368,0.07,Desktop
6175,2019-10-02,24620140209491,1,257.3408933870245,0.19,Desktop
6177,2019-10-29,21337857644565,1,737.988689197436,0.07,Desktop
6186,2019-10-01,49475171468541,1,971.1683451610046,0.19,Desktop
6187,2019-09-03,52938135069836,1,823.793800480973,0.07,Desktop
6193,2019-08-26,15575490338583,1,726.9168463754531,0.19,Desktop
6194,2019-10-20,47446441341195,1,172.4139004496359,0.19,Desktop
6208,2019-08-25,58497437082926,1,361.6341549421298,0.19,Desktop
6212,2019-10-25,74831754840665,1,438.174194239551,0.19,Desktop
6219,2019-09-01,1753038996661,1,648.1016828376429,0.07,Desktop
6225,2019-08-09,9626552252143,1,80.31636585728654,0.19,Desktop
6228,2019-10-03,68338791853544,1,221.1089066580733,0.07,Desktop
6229,2019-09-22,12832092260284,1,940.4171797111602,0.19,Desktop
6233,2019-10-13,73236729056099,1,277.62682286118246,0.07,Desktop
6235,2019-10-22,8398499883360,1,473.8162330840725,0.07,Desktop
6239,2019-09-11,65170308974555,1,922.8688853623609,0.07,Desktop
6246,2019-08-20,35290920305410,1,1043.9252470159015,0.07,Desktop
6257,2019-09-07,97677984961901,1,771.5000804411068,0.07,Desktop
6260,2019-08-13,51584104576649,1,182.58459643328712,0.19,Desktop
6264,2019-09-07,40995751582170,1,250.27067010987855,0.19,Desktop
6268,2019-09-17,16301270526880,1,14.853923415321136,0.19,Desktop
6274,2019-09-16,83508614800033,1,157.26035660817018,0.07,Desktop
6276,2019-08-26,31576807436708,1,1220.8121199611744,0.19,Desktop
6286,2019-09-01,6386380465407,1,383.11339714876135,0.19,Desktop
6288,2019-09-03,98250703570948,1,1027.9847576274308,0.07,Desktop
6294,2019-09-12,48626496312816,1,1148.1896309461652,0.07,Desktop
6299,2019-10-14,76995526224089,1,1185.5929204804122,0.07,Desktop
6304,2019-10-15,5517195366574,1,1043.4180820022527,0.19,Desktop
6322,2019-09-12,16886971199681,1,276.3805474925592,0.07,Desktop
6325,2019-10-06,83086641657973,1,493.45585641055953,0.19,Desktop
6337,2019-08-18,60274494812792,1,334.2766520895647,0.07,Desktop
6343,2019-10-18,38157400349366,1,668.8480178468034,0.07,Desktop
6344,2019-09-07,77395406051936,1,450.5242141797282,0.19,Desktop
6356,2019-08-26,38006618621394,1,1019.7117203901594,0.07,Desktop
6358,2019-09-29,73882637691905,1,622.6910433280365,0.07,Desktop
6362,2019-09-12,76840553912056,1,800.7375687450366,0.19,Desktop
6365,2019-10-21,78547124364428,1,1015.654342929083,0.07,Desktop
6378,2019-10-16,39789494310948,1,627.7480849873496,0.07,Desktop
6381,2019-10-19,48214990627462,1,766.9527210297555,0.07,Desktop
6382,2019-09-27,90262344287742,1,836.0856409825615,0.19,Desktop
6384,2019-11-04,68426833880194,1,613.8773597184472,0.19,Desktop
6390,2019-08-14,11254289328486,1,685.9238966476058,0.07,Desktop
6400,2019-10-19,22839099950869,1,247.16200899655385,0.19,Desktop
6406,2019-08-26,70049611194990,1,85.56938668604518,0.07,Desktop
6409,2019-10-18,52092119126367,1,666.529594908826,0.19,Desktop
6416,2019-10-10,33080365532719,1,145.34434756352243,0.07,Desktop
6418,2019-09-25,81043003315203,1,349.8911488411714,0.19,Desktop
6420,2019-09-11,54157484251562,1,175.82234973088174,0.19,Desktop
6423,2019-09-17,87563297376579,1,740.9516948089649,0.19,Desktop
6425,2019-10-10,51298061492210,1,152.43430924819893,0.07,Desktop
6428,2019-09-26,61105155092618,1,1021.7718861228057,0.19,Desktop
6432,2019-10-18,93445283727929,1,307.32041916067186,0.19,Desktop
6433,2019-08-20,78947625958459,1,501.9152545946594,0.07,Desktop
6435,2019-09-04,6334503083143,1,1129.5144867969757,0.07,Desktop
6438,2019-10-19,91921550496997,1,619.3754700256106,0.07,Desktop
6440,2019-09-18,97798287153992,1,285.76526176663833,0.19,Desktop
6443,2019-08-11,47332552689830,1,197.8422667017656,0.19,Desktop
6453,2019-08-13,67177885726944,1,1169.3785716456966,0.07,Desktop
6455,2019-10-31,18813276335604,1,127.77484476527492,0.19,Desktop
6458,2019-10-17,8309689949158,1,753.0375360753841,0.07,Desktop
6460,2019-10-17,73930072469582,1,521.8580677197727,0.07,Desktop
6471,2019-08-19,14226478550424,1,1075.9558013703631,0.07,Desktop
6474,2019-08-08,31286585586066,1,1204.1718142310676,0.19,Desktop
6478,2019-09-04,93851578112474,1,853.7349271880041,0.07,Desktop
6483,2019-08-22,56713558605689,1,1169.3267047226304,0.19,Desktop
6491,2019-10-09,70346377930219,1,698.4394978159719,0.07,Desktop
6494,2019-08-07,58471593204411,1,568.6509229359848,0.07,Desktop
6502,2019-08-09,52069994340807,1,715.9841962957478,0.07,Desktop
6506,2019-08-28,59005300724987,1,184.73396387803024,0.19,Desktop
6507,2019-08-29,4942622645162,1,494.2343170134167,0.07,Desktop
6514,2019-10-30,51148960695040,1,528.3523147814137,0.19,Desktop
6515,2019-10-04,96878985397786,1,997.9378499068292,0.19,Desktop
6523,2019-08-22,71533889310724,1,538.737757575541,0.19,Desktop
6527,2019-10-04,75113845665380,1,648.9734263039891,0.07,Desktop
6531,2019-09-01,24158900594647,1,731.293892462787,0.19,Desktop
6536,2019-10-20,5912788198719,1,80.1776251737658,0.19,Desktop
6540,2019-10-25,75550496612120,1,128.73991330563825,0.07,Desktop
6541,2019-09-26,33233466812782,1,959.4845267607608,0.19,Desktop
6543,2019-08-21,65663199349207,1,528.9846576883921,0.19,Desktop
6546,2019-08-29,26571975529069,1,335.83426711889666,0.19,Desktop
6547,2019-10-03,82720402786607,1,140.72215808441294,0.07,Desktop
6558,2019-08-06,58003310774462,1,1203.3178868634177,0.07,Desktop
6559,2019-10-03,80486237819851,1,866.5170880678024,0.19,Desktop
6560,2019-08-21,41216233649883,1,159.2921734349535,0.19,Desktop
6564,2019-09-06,18321630287298,1,334.5919398399449,0.07,Desktop
6565,2019-10-02,11655786993479,1,162.91535792877602,0.19,Desktop
6573,2019-10-16,4699688278978,1,1007.0733679416676,0.07,Desktop
6574,2019-09-29,2436003892662,1,36.75375685957916,0.19,Desktop
6577,2019-10-18,79989473461266,1,398.0432589028105,0.07,Desktop
6579,2019-10-02,70801220089086,1,1127.974715012204,0.07,Desktop
6582,2019-10-24,55643517946538,1,31.754094591541254,0.19,Desktop
6583,2019-10-28,66790887106543,1,904.0842339820158,0.07,Desktop
6584,2019-10-23,85772291880539,1,938.7471340975068,0.07,Desktop
6586,2019-10-20,83405914494207,1,130.65465347536374,0.19,Desktop
6588,2019-08-08,68742283062089,1,258.62741676730906,0.07,Desktop
6592,2019-11-01,33538420906058,1,860.46862593133,0.07,Desktop
6607,2019-11-03,77517206328296,1,188.76290065685387,0.07,Desktop
6609,2019-09-09,14497740870073,1,1120.4960021682778,0.07,Desktop
6614,2019-09-23,93168430883603,1,562.611313834486,0.19,Desktop
6618,2019-11-01,23118522128153,1,298.215573380848,0.07,Desktop
6619,2019-09-17,24264431564124,1,1215.0801087076245,0.19,Desktop
6621,2019-09-17,46397682292080,1,1122.5709320676615,0.07,Desktop
6623,2019-09-23,74810603124062,1,934.796445297464,0.19,Desktop
6624,2019-10-26,91645596029977,1,106.9515522739286,0.19,Desktop
6636,2019-10-08,87083046702822,1,118.1924142882938,0.07,Desktop
6639,2019-11-03,77327948661918,1,363.1637986645505,0.19,Desktop
6640,2019-10-01,96126934761451,1,286.7633586574218,0.07,Desktop
6642,2019-09-20,48681227133667,1,1022.1420909172244,0.19,Desktop
6646,2019-10-19,48451700131680,1,783.7427010485623,0.07,Desktop
6648,2019-08-25,82720402786607,1,404.6192243896467,0.19,Desktop
6650,2019-09-23,20735624113426,1,1007.9711472636992,0.19,Desktop
6654,2019-08-30,29146287199457,1,1139.214278000114,0.07,Desktop
6656,2019-11-01,51574987552699,1,587.8808898777319,0.19,Desktop
6657,2019-08-22,89734626122616,1,303.2108078716507,0.07,Desktop
6658,2019-10-11,70311454034242,1,855.4814892051864,0.07,Desktop
6661,2019-10-14,7600146946970,1,834.4949376184142,0.19,Desktop
6664,2019-08-11,54495316456395,1,515.668769872344,0.07,Desktop
6681,2019-08-18,61061180035750,1,684.8614293922076,0.19,Desktop
6683,2019-10-23,24620140209491,1,370.0009006561682,0.19,Desktop
6688,2019-10-01,82326367676522,1,687.1439067345315,0.07,Desktop
6690,2019-09-03,31576807436708,1,670.7500018077081,0.07,Desktop
6691,2019-10-08,57386240555963,1,1033.9194195877624,0.07,Desktop
6694,2019-08-07,6445883575895,1,842.0114480511387,0.07,Desktop
6695,2019-08-28,56511561061265,1,82.48296898712229,0.19,Desktop
6699,2019-10-13,99184275146484,1,101.1669195725674,0.19,Desktop
6700,2019-09-05,82210750238378,1,637.917872518109,0.19,Desktop
6716,2019-09-06,18325319247787,1,586.2236583924815,0.19,Desktop
6720,2019-10-22,12477205156433,1,747.7086908573398,0.19,Desktop
6728,2019-10-17,53697113454723,1,135.10864129059374,0.07,Desktop
6729,2019-10-28,14446878324297,1,813.7348638369607,0.19,Desktop
6731,2019-10-20,26405162744862,1,910.9251624753176,0.07,Desktop
6737,2019-09-09,76339133298925,1,63.667237700097566,0.19,Desktop
6742,2019-10-03,11629183199671,1,1128.2687394921022,0.07,Desktop
6752,2019-09-26,25662618227295,1,387.71252950336265,0.07,Desktop
6753,2019-10-23,41339670015296,1,1092.8585271114143,0.07,Desktop
6760,2019-08-30,36952957476434,1,786.0797572419098,0.07,Desktop
6762,2019-09-29,32378971443683,1,123.28744795880142,0.07,Desktop
6768,2019-09-13,2339074478104,1,779.0225741193404,0.07,Desktop
6774,2019-08-18,48389266874447,1,9.918681893032243,0.19,Desktop
6780,2019-08-25,65879628777649,1,134.03080219171483,0.19,Desktop
6782,2019-10-23,86870225067358,1,183.53447141276484,0.07,Desktop
6783,2019-10-12,39112000869432,1,172.65756838532053,0.19,Desktop
6793,2019-11-03,5517941841650,1,642.4023012456264,0.19,Desktop
6794,2019-10-31,79083061937684,1,1021.7705371928698,0.07,Desktop
6804,2019-08-27,52720886079767,1,1053.810132568863,0.19,Desktop
6809,2019-08-30,47245523186668,1,1198.2239449951444,0.07,Desktop
6813,2019-10-29,12995527377454,1,886.6212194273421,0.07,Desktop
6817,2019-10-16,55355058755056,1,320.2872239580934,0.19,Desktop
6822,2019-08-08,29550096033872,1,5.8192969639758,0.19,Desktop
6825,2019-09-04,47041351847834,1,793.9589085142314,0.07,Desktop
6839,2019-10-11,89992017762023,1,706.7070682473055,0.19,Desktop
6843,2019-10-21,38255290592927,1,78.47650602810945,0.19,Desktop
6848,2019-10-13,10104428353758,1,718.3498554341438,0.19,Desktop
6850,2019-08-12,57277159477983,1,1004.326331503575,0.19,Desktop
6851,2019-11-02,85504966794157,1,515.3056533643148,0.19,Desktop
6857,2019-08-20,49756167373044,1,899.0090595113124,0.07,Desktop
6863,2019-10-24,93479460359402,1,179.53263296227453,0.19,Desktop
6867,2019-09-29,71624127119212,1,868.422370137271,0.07,Desktop
6875,2019-09-14,21337857644565,1,517.1219970248375,0.19,Desktop
6883,2019-10-13,43999007112331,1,552.5997421771046,0.07,Desktop
6887,2019-09-18,17074544653216,1,1176.7726062112613,0.07,Desktop
6894,2019-09-29,81936942224505,1,173.53202709435223,0.07,Desktop
6896,2019-10-21,2350555763124,1,612.2581754135737,0.07,Desktop
6899,2019-09-07,47180954803663,1,408.1855001371495,0.19,Desktop
6900,2019-10-18,32284708208827,1,934.1593256872184,0.19,Desktop
6906,2019-08-08,37634138685633,1,1146.423806695399,0.07,Desktop
6910,2019-08-12,62559385373049,1,1089.8009147600765,0.07,Desktop
6918,2019-10-28,52837412483187,1,456.3363702646576,0.19,Desktop
6919,2019-09-18,47593740832808,1,1179.207771283184,0.07,Desktop
6922,2019-08-24,27102214517978,1,895.9854978434095,0.07,Desktop
6923,2019-11-02,347905891254,1,590.7796989726155,0.07,Desktop
6926,2019-09-11,65004257238368,1,718.782834225325,0.07,Desktop
6927,2019-10-30,67803590338600,1,441.3225354547292,0.19,Desktop
6928,2019-09-23,60458432971988,1,464.1067051942796,0.07,Desktop
6929,2019-10-10,34463484591740,1,520.8412790726811,0.19,Desktop
6931,2019-10-06,76840553912056,1,991.994601138546,0.19,Desktop
6932,2019-08-06,55111785955526,1,361.02118383612736,0.19,Desktop
6933,2019-10-24,36042101748950,1,1103.3355085583255,0.07,Desktop
6936,2019-10-10,55546813870326,1,196.3244461017565,0.19,Desktop
6937,2019-09-09,12470028655330,1,384.0577400419752,0.07,Desktop
6939,2019-08-20,37168875120641,1,435.71233855808623,0.19,Desktop
6942,2019-08-25,91616755072740,1,766.0787790869808,0.07,Desktop
6943,2019-11-04,90888694432015,1,213.7691474820305,0.19,Desktop
6944,2019-09-23,44698501207288,1,4.877324560798368,0.07,Desktop
6945,2019-10-12,99861596631793,1,643.2323964544742,0.07,Desktop
6946,2019-09-15,89233719196111,1,209.07009592585916,0.19,Desktop
6949,2019-08-23,41184214110573,1,505.8813909977145,0.19,Desktop
6951,2019-10-20,4484028772044,1,449.45773641148736,0.19,Desktop
6953,2019-09-28,22874288679865,1,162.92544748671122,0.19,Desktop
6954,2019-09-19,6571671779528,1,1213.31005914443,0.07,Desktop
6958,2019-08-13,54773217626560,1,1227.6651908962915,0.07,Desktop
6966,2019-09-26,11763803499215,1,872.0624866872907,0.07,Desktop
6967,2019-08-13,26737319804693,1,560.162880232223,0.19,Desktop
6968,2019-08-12,79815895274537,1,860.5916435257037,0.19,Desktop
6969,2019-09-27,54165718643254,1,34.591966525546816,0.19,Desktop
6972,2019-09-02,81516332467091,1,220.82451367268564,0.19,Desktop
6974,2019-09-11,86234844401403,1,722.8230795467807,0.19,Desktop
6984,2019-10-24,24371325021137,1,493.86516848028646,0.07,Desktop
6991,2019-09-24,25703504080830,1,377.4732736902112,0.19,Desktop
6992,2019-10-06,10204773050966,1,571.2507990996884,0.19,Desktop
7000,2019-08-20,71398772474923,1,26.500005710731823,0.19,Desktop
7002,2019-10-07,51758268312613,1,798.9682084597374,0.19,Desktop
7012,2019-10-18,11649108962098,1,467.2107174549368,0.07,Desktop
7024,2019-10-19,9835176557788,1,874.574453729743,0.07,Desktop
7026,2019-08-23,99813917235126,1,1223.4784360603137,0.19,Desktop
7029,2019-10-30,41216233649883,1,1011.908029667292,0.07,Desktop
7030,2019-09-20,827839378281,1,149.7209419838481,0.07,Desktop
7032,2019-09-19,23313432201879,1,917.8553751700337,0.07,Desktop
7033,2019-08-28,32139449961026,1,1156.018559383189,0.19,Desktop
7037,2019-10-24,2757648820333,1,190.53982610384156,0.07,Desktop
7047,2019-10-03,53677296884456,1,1063.8745339798152,0.19,Desktop
7049,2019-08-17,17074544653216,1,528.6779269610042,0.19,Desktop
7050,2019-08-22,99970673162134,1,300.46638732625087,0.19,Desktop
7054,2019-08-23,6636349797160,1,382.2123099259254,0.19,Desktop
7063,2019-10-18,81119705433641,1,697.0099836830417,0.07,Desktop
7066,2019-08-26,37598615742839,1,1173.9406657201391,0.07,Desktop
7067,2019-11-03,45613911606678,1,666.2388893237196,0.07,Desktop
7069,2019-08-09,13799313696655,1,511.79917555657227,0.07,Desktop
7078,2019-08-06,58629458262656,1,463.6613391396268,0.07,Desktop
7080,2019-10-05,63759226206117,1,193.22769645219827,0.07,Desktop
7082,2019-10-08,17576161569778,1,975.6048566847484,0.19,Desktop
7083,2019-09-10,99438716184800,1,444.6117543451275,0.19,Desktop
7084,2019-09-14,7039567022771,1,175.01794624988153,0.19,Desktop
7100,2019-10-19,19782380024377,1,306.021436405027,0.19,Desktop
7116,2019-09-14,98385193089309,1,715.2773241223524,0.19,Desktop
7118,2019-08-08,37845779385369,1,1060.839801169475,0.07,Desktop
7133,2019-09-30,83130284628958,1,821.700249391814,0.07,Desktop
7134,2019-08-26,98117926509986,1,426.7940840763159,0.19,Desktop
7137,2019-08-26,57074660991152,1,496.06755108829714,0.07,Desktop
7139,2019-08-11,35565738425480,1,248.05343280852043,0.19,Desktop
7141,2019-09-14,4674921093760,1,657.4190586710615,0.07,Desktop
7143,2019-09-20,56511561061265,1,111.33959581856244,0.07,Desktop
7145,2019-08-10,76870311612599,1,938.1489068606104,0.07,Desktop
7146,2019-11-04,20104247976544,1,808.1754037471131,0.07,Desktop
7152,2019-10-03,26617777373340,1,1167.6137970138386,0.19,Desktop
7165,2019-10-18,30861900658832,1,744.4287553419701,0.19,Desktop
7172,2019-08-22,82589569452048,1,228.59062077157577,0.19,Desktop
7180,2019-08-16,96854541256384,1,884.9495873233027,0.19,Desktop
7181,2019-09-02,41445850364146,1,842.6083650284465,0.19,Desktop
7183,2019-09-11,93606108169522,1,200.0600102266829,0.19,Desktop
7186,2019-10-27,32498860063743,1,8.941652778209686,0.07,Desktop
7187,2019-09-01,30038037575669,1,562.5320869227455,0.19,Desktop
7188,2019-10-09,2550609494700,1,28.29865577542704,0.07,Desktop
7191,2019-09-07,42673434908598,1,790.7981398737556,0.19,Desktop
7194,2019-09-28,2887429327137,1,138.38427972064372,0.07,Desktop
7195,2019-09-17,57768575774419,1,859.1462716941325,0.07,Desktop
7197,2019-10-11,13560644293687,1,922.687744355952,0.07,Desktop
7203,2019-10-07,78900967130702,1,1108.0561155347498,0.19,Desktop
7204,2019-08-26,44789633115325,1,590.6395289626136,0.07,Desktop
7207,2019-11-02,71971062719432,1,455.46588761590624,0.19,Desktop
7208,2019-09-02,42403591071290,1,1098.7398685708763,0.19,Desktop
7210,2019-09-05,4888243519927,1,618.1101310017298,0.07,Desktop
7213,2019-08-24,58040322695919,1,96.6963894086904,0.19,Desktop
7215,2019-09-30,62990464407477,1,69.66308396077159,0.19,Desktop
7216,2019-08-12,27153015929130,1,106.9978614382752,0.19,Desktop
7223,2019-08-18,6601223592167,1,585.3900428923486,0.19,Desktop
7224,2019-09-20,46503656364437,1,318.278992739941,0.07,Desktop
7225,2019-10-10,59703705448397,1,262.5724885129153,0.07,Desktop
7231,2019-08-10,53677296884456,1,817.2455443566868,0.07,Desktop
7240,2019-08-06,7297573562612,1,129.43304720044375,0.07,Desktop
7241,2019-09-25,68358565066640,1,43.74520025766807,0.07,Desktop
7242,2019-09-26,41169848997800,1,609.5964007546564,0.07,Desktop
7246,2019-08-19,30526682294845,1,1086.637821157002,0.07,Desktop
7247,2019-09-12,69875003604980,1,545.503165132545,0.19,Desktop
7249,2019-09-24,86124520535687,1,105.83459032301998,0.19,Desktop
7251,2019-08-11,6747697697377,1,467.9286428982101,0.07,Desktop
7256,2019-11-01,21234030160600,1,358.6639936024069,0.19,Desktop
7265,2019-10-06,80637936229531,1,904.797052960954,0.19,Desktop
7275,2019-10-10,17015371063415,1,1073.9801673754591,0.07,Desktop
7279,2019-10-14,41172971363914,1,1121.7219182199651,0.19,Desktop
7282,2019-08-29,5283053775046,1,1076.6041859435045,0.19,Desktop
7284,2019-11-02,72228100387614,1,257.6489369369221,0.19,Desktop
7286,2019-08-10,48623349186111,1,516.6865411803509,0.19,Desktop
7296,2019-09-03,79237024934965,1,69.83016018910104,0.19,Desktop
7302,2019-10-09,24281572742720,1,930.7581208854116,0.19,Desktop
7312,2019-08-25,89777768374691,1,28.219040566086264,0.19,Desktop
7314,2019-10-09,6152832976725,1,672.1772824068559,0.19,Desktop
7319,2019-09-18,2394563950398,1,1081.4493168441848,0.19,Desktop
7327,2019-09-22,71878807098238,1,133.67616847359466,0.19,Desktop
7328,2019-08-27,39758629992139,1,272.72949989647856,0.07,Desktop
7329,2019-08-09,10578593833683,1,555.6961563805869,0.07,Desktop
7333,2019-08-16,30653872517995,1,6.715656822489821,0.07,Desktop
7340,2019-08-28,51740892770388,1,0.9436212130544211,0.07,Desktop
7342,2019-08-14,79214757166821,1,1002.8205323798168,0.19,Desktop
7352,2019-09-24,32141996662290,1,508.45590291875664,0.19,Desktop
7355,2019-08-06,70733569682129,1,727.7783757406662,0.07,Desktop
7357,2019-10-17,46908759240742,1,664.0748727579467,0.19,Desktop
7381,2019-09-29,54035306045589,1,623.453411090721,0.07,Desktop
7383,2019-09-01,76995688239711,1,987.455717704584,0.19,Desktop
7389,2019-10-15,19009956915812,1,819.0799690317568,0.19,Desktop
7390,2019-11-04,7465047214692,1,800.6875160177095,0.19,Desktop
7399,2019-09-25,44526531365061,1,515.2308564497966,0.07,Desktop
7410,2019-10-31,62376855740939,1,577.0045548084915,0.19,Desktop
